pid,draft_year,vmb_age_reported_years,vmb_listed_height_in,vmb_listed_weight_lb,vmb_listed_bmi,vmb_college_class_year,vmb_position_pg,vmb_position_sg,vmb_position_sf,vmb_position_pf,vmb_position_c
P85b94bf602,2016,,77.0,205.0,24.3092028716525,4.0,1.0,1.0,0.0,0.0,0.0
P85fbcb1dce,2016,22.3,82.0,227.0,23.735394791506426,2.0,0.0,0.0,0.0,1.0,0.0
P88064c1c05,2016,22.5,78.0,210.0,24.267687660128775,4.0,0.0,1.0,0.0,0.0,0.0
P88f4dbf943,2016,20.6,85.0,239.0,23.25724976245801,2.0,0.0,0.0,0.0,0.0,1.0
P8935abbbb4,2016,22.2,81.0,251.0,26.89688530550663,3.0,0.0,0.0,0.0,1.0,1.0
P8a2a3c7c07,2016,19.6,79.0,223.0,25.121697846424063,1.0,0.0,0.0,1.0,0.0,0.0
P8e900c2247,2016,23.8,84.0,278.0,27.700303732948736,4.0,0.0,0.0,0.0,0.0,1.0
P9155961dd2,2016,22.2,76.0,205.0,24.95312739370285,3.0,1.0,0.0,0.0,0.0,0.0
P9260f65add,2016,21.2,70.0,177.0,25.39659501961861,3.0,1.0,0.0,0.0,0.0,0.0
P9264b6e63a,2016,19.4,84.0,242.0,24.11321404091221,1.0,0.0,0.0,0.0,1.0,0.0
P9668122fb9,2016,19.5,83.0,237.0,24.187471385466797,1.0,0.0,0.0,0.0,1.0,1.0
P9c2d575f48,2016,20.4,86.0,218.0,20.723251536146122,,0.0,0.0,0.0,0.0,1.0
Pa307fde308,2016,24.0,79.0,205.0,23.093937482138713,4.0,0.0,1.0,1.0,0.0,0.0
Pa466887b08,2016,21.7,74.0,194.0,24.907870425492494,3.0,1.0,0.0,0.0,0.0,0.0
Pa7cb2c7354,2016,21.7,78.0,232.0,26.81001684357084,3.0,0.0,1.0,0.0,0.0,0.0
Pa8fc4b7ad7,2016,,82.0,215.0,22.480660265083177,4.0,0.0,0.0,0.0,1.0,0.0
Paca468f5b5,2016,18.9,86.0,240.0,22.814588847133347,,0.0,0.0,0.0,0.0,1.0
Pb3a7a6f86b,2016,19.7,84.0,234.0,23.316082998237427,1.0,0.0,0.0,0.0,0.0,1.0
Pb3e495f583,2016,,76.0,180.0,21.910063077397627,3.0,1.0,1.0,0.0,0.0,0.0
Pbd6175d1ad,2016,23.1,80.0,215.0,23.618743691003008,4.0,0.0,0.0,1.0,0.0,0.0
Pbfe4edf289,2016,21.9,83.0,209.0,21.32987982937789,4.0,0.0,0.0,0.0,1.0,0.0
Pc1c99fe2be,2016,19.7,77.0,170.0,20.15885116185817,1.0,1.0,1.0,0.0,0.0,0.0
Pc5a8d9d1d6,2016,21.8,80.0,220.0,24.1680168000961,4.0,0.0,0.0,1.0,0.0,0.0
Pcf60b82b9d,2016,22.3,80.0,210.0,23.06947058190991,,0.0,0.0,1.0,0.0,0.0
Pd46f6361f5,2016,22.3,81.0,224.0,24.003594854316674,4.0,0.0,0.0,0.0,1.0,0.0
Pd50459cb6d,2016,19.7,81.0,219.0,23.46780032631853,1.0,0.0,0.0,0.0,1.0,1.0
Pd5a40a7ee0,2016,21.2,80.0,229.0,25.156708396463667,2.0,0.0,0.0,0.0,1.0,0.0
Pd7c989b67a,2016,20.5,80.0,270.0,29.66074789102703,,0.0,0.0,0.0,1.0,0.0
Pd856e50561,2016,20.2,84.0,216.0,21.522538152219163,1.0,0.0,0.0,0.0,1.0,1.0
Pddcf4609af,2016,21.9,78.0,207.0,23.921006407841222,3.0,0.0,0.0,1.0,0.0,0.0
Pe2eac4ddf4,2016,19.6,82.0,245.0,25.617496581141296,2.0,0.0,0.0,0.0,0.0,1.0
Pf20205fffb,2016,20.6,79.0,181.0,20.39025699642491,2.0,0.0,1.0,0.0,0.0,0.0
Pf5fb4e36b6,2016,23.5,78.0,223.0,25.76997308670818,4.0,0.0,1.0,0.0,0.0,0.0
Pf8b83ac1f0,2016,21.2,77.0,210.0,24.902110258765973,2.0,0.0,1.0,0.0,0.0,0.0
Pf9ebd1b271,2016,19.3,77.0,201.0,23.83487696196172,1.0,1.0,1.0,0.0,0.0,0.0
Pfa4c05beee,2016,19.3,82.0,254.0,26.55854747595873,1.0,0.0,0.0,0.0,0.0,1.0
Pfd95ad31d4,2016,22.2,81.0,209.0,22.396211270322254,4.0,0.0,0.0,1.0,0.0,0.0
P032d23c9d9,2017,21.9,81.0,221.0,23.68211813751779,,0.0,0.0,0.0,1.0,0.0
P0af0ac79ae,2017,19.2,83.0,224.0,22.860732448711232,,0.0,0.0,0.0,0.0,1.0
P0d567b6867,2017,20.7,78.0,200.0,23.11208348583693,,0.0,1.0,0.0,0.0,0.0
P10187f6389,2017,22.8,77.0,214.0,25.376436168456756,,0.0,1.0,0.0,0.0,0.0
P16938f3fa9,2017,20.9,73.0,177.0,23.352095251666583,,1.0,0.0,0.0,0.0,0.0
P1804943702,2017,21.4,76.0,180.0,21.910063077397627,,0.0,1.0,0.0,0.0,0.0
P1e22570fac,2017,19.9,80.0,215.0,23.618743691003008,,0.0,0.0,1.0,1.0,0.0
P1ea9c7c88d,2017,22.3,78.0,204.0,23.57432515555367,,0.0,1.0,0.0,0.0,0.0
P204a101867,2017,20.2,81.0,247.0,26.468249683108116,,0.0,0.0,0.0,1.0,1.0
P22340c4458,2017,22.4,78.0,230.0,26.57889600871247,,0.0,1.0,0.0,0.0,0.0
P24e5e8b7dc,2017,22.2,80.0,193.0,21.201942010993395,,0.0,0.0,1.0,0.0,0.0
P25e61f80f8,2017,19.1,76.0,195.0,23.735901667180762,,1.0,0.0,0.0,0.0,0.0
P27a35575e9,2017,22.0,78.0,208.0,24.03656682527041,,0.0,1.0,0.0,0.0,0.0
P2acab9acdb,2017,21.5,77.0,170.0,20.15885116185817,,1.0,0.0,0.0,0.0,0.0
P2ad4235514,2017,19.1,84.0,225.0,22.419310575228295,,0.0,0.0,0.0,1.0,1.0
P2c3a1eb46b,2017,20.0,84.0,226.0,22.518951955562645,,0.0,0.0,0.0,0.0,1.0
P2e6be7d23b,2017,19.5,82.0,248.0,25.931180212747105,,0.0,0.0,0.0,0.0,1.0
P38e6db5ca1,2017,19.1,76.0,208.0,25.318295111659477,,0.0,1.0,0.0,0.0,0.0
P3e5c820c70,2017,20.2,80.0,210.0,23.06947058190991,,0.0,0.0,0.0,1.0,0.0
P4396f0664b,2017,,80.0,235.0,25.815836127375377,4.0,0.0,0.0,0.0,1.0,0.0
P459acdec33,2017,21.3,82.0,240.0,25.09469052846494,,0.0,0.0,0.0,1.0,0.0
P46cfb45fde,2017,18.9,77.0,170.0,20.15885116185817,,1.0,0.0,0.0,0.0,0.0
P49d50fc2b5,2017,19.7,82.0,225.0,23.526272370435883,,0.0,0.0,0.0,1.0,0.0
P4a000d48b0,2017,19.4,76.0,197.0,23.97934681248518,,0.0,1.0,0.0,0.0,0.0
P5351e63d76,2017,23.2,71.0,185.0,25.801998062536104,,1.0,0.0,0.0,0.0,0.0
P54d4de841c,2017,19.1,79.0,186.0,20.953523764281954,,0.0,1.0,1.0,0.0,0.0
P551a484de7,2017,22.5,81.0,227.0,24.325071571115558,,0.0,0.0,0.0,1.0,0.0
P5f230da818,2017,,79.0,220.0,24.78373778570984,4.0,0.0,0.0,1.0,0.0,0.0
P63f00af37c,2017,21.2,82.0,225.0,23.526272370435883,,0.0,0.0,1.0,1.0,0.0
P6e7d02b021,2017,19.7,78.0,190.0,21.956479311545085,,1.0,0.0,0.0,0.0,0.0
P6f43cf2ee3,2017,19.5,76.0,171.0,20.814559923527742,,1.0,0.0,0.0,0.0,0.0
P71b16faf7a,2017,21.0,78.0,202.0,23.3432043206953,,0.0,1.0,0.0,0.0,0.0
P74d19df6a2,2017,19.9,82.0,241.0,25.19925173900021,,0.0,0.0,0.0,0.0,1.0
P86ef73625c,2017,21.8,77.0,202.0,23.953458439384413,,0.0,0.0,1.0,0.0,0.0
P8a2034c01d,2017,19.3,80.0,204.0,22.4103428509982,,0.0,0.0,1.0,0.0,0.0
P964dd1e5f4,2017,21.5,82.0,227.0,23.735394791506426,,0.0,0.0,0.0,1.0,0.0
P9d178fdf5d,2017,22.2,81.0,225.0,24.1107537599163,,0.0,0.0,0.0,1.0,0.0
Pa76a1ce248,2017,22.0,75.0,175.0,21.873275810996066,,1.0,0.0,0.0,0.0,0.0
Pa79b34cca8,2017,23.0,77.0,200.0,23.71629548453902,,1.0,1.0,0.0,0.0,0.0
Pba3a4faeb9,2017,22.8,76.0,182.0,22.153508222702044,,1.0,0.0,0.0,0.0,0.0
Pc32fe4a167,2017,21.4,79.0,215.0,24.220471017852795,,0.0,0.0,1.0,0.0,0.0
Pc4f84bc197,2017,22.5,79.0,235.0,26.47353808928096,,0.0,0.0,1.0,1.0,0.0
Pcc7ddb9ab9,2017,20.1,82.0,220.0,23.003466317759532,,0.0,0.0,0.0,1.0,0.0
Pd59c0506ca,2017,,78.0,205.0,23.689885572982853,4.0,0.0,1.0,1.0,0.0,0.0
Pd808e1b5f8,2017,18.7,82.0,230.0,24.04907842311224,,0.0,0.0,0.0,0.0,1.0
Pdb3bcb3fc8,2017,20.8,75.0,210.0,26.24793097319528,,0.0,1.0,0.0,0.0,0.0
Pdb78b3595b,2017,22.1,81.0,230.0,24.64654828791444,,0.0,0.0,0.0,1.0,1.0
Pe3864f9800,2017,19.7,83.0,205.0,20.921652464222333,,0.0,0.0,1.0,1.0,0.0
Pe56ae9c7aa,2017,20.4,80.0,203.0,22.30048822917958,,0.0,0.0,1.0,0.0,0.0
Pe5fb05fea3,2017,21.5,86.0,229.0,21.768920191639733,,0.0,0.0,0.0,0.0,1.0
Pe6fe5c747b,2017,19.7,84.0,230.0,22.917517476900034,,0.0,0.0,0.0,1.0,1.0
Pea59b43adb,2017,22.3,80.0,200.0,21.970924363723725,,0.0,0.0,1.0,1.0,0.0
Pf18fe42b62,2017,19.9,82.0,250.0,26.140302633817647,,0.0,0.0,0.0,0.0,1.0
Pf62abcdcde,2017,20.1,84.0,225.0,22.419310575228295,,0.0,0.0,0.0,1.0,0.0
Pf781dda14b,2017,20.4,82.0,215.0,22.480660265083177,,0.0,0.0,0.0,1.0,1.0
Pfaef4e4fa0,2017,,76.0,170.0,20.692837350875536,1.0,1.0,1.0,0.0,0.0,0.0
P15b5ca7021,2018,,73.0,195.0,25.726884599293694,4.0,1.0,0.0,0.0,0.0,0.0
P17f11f33c2,2018,,83.0,,,1.0,0.0,0.0,1.0,0.0,0.0
P1a46c41bff,2018,,82.0,220.0,23.003466317759532,3.0,0.0,0.0,0.0,1.0,1.0
P1f3e01b488,2018,,76.0,200.0,24.344514530441806,1.0,0.0,1.0,0.0,0.0,0.0
P212def8838,2018,,85.0,250.0,24.32766711554185,1.0,0.0,0.0,0.0,0.0,1.0
P26d2a90c5b,2018,,79.0,195.0,21.96740394642463,2.0,0.0,1.0,0.0,0.0,0.0
P27d264f43c,2018,,75.0,195.0,24.373078760824193,2.0,1.0,1.0,0.0,0.0,0.0
P379ec45447,2018,,81.0,220.0,23.574959231918164,,0.0,0.0,1.0,0.0,0.0
P3e065b4b4e,2018,,81.0,215.0,23.039164703920022,1.0,0.0,0.0,1.0,0.0,0.0
P3f77f707c0,2018,,76.0,220.0,26.77896598348599,2.0,0.0,1.0,0.0,0.0,0.0
P42b9d239c3,2018,,83.0,,,1.0,0.0,0.0,0.0,1.0,0.0
P4467431c36,2018,,74.0,185.0,23.752350663485114,1.0,1.0,0.0,0.0,0.0,0.0
P4d03279429,2018,,79.0,195.0,21.96740394642463,4.0,0.0,1.0,1.0,0.0,0.0
P4ebe015218,2018,,76.0,200.0,24.344514530441806,2.0,1.0,0.0,0.0,0.0,0.0
P50c2524b85,2018,,78.0,,,1.0,1.0,0.0,0.0,0.0,0.0
P55d017c927,2018,,84.0,260.0,25.906758886930472,1.0,0.0,0.0,0.0,0.0,1.0
P57ab80ef44,2018,,78.0,220.0,25.423291834420624,2.0,0.0,0.0,1.0,1.0,0.0
P58e5b2eaa8,2018,,77.0,200.0,23.71629548453902,2.0,0.0,1.0,0.0,0.0,0.0
P5da3d9ffcd,2018,,83.0,240.0,24.493641909333466,3.0,0.0,0.0,0.0,1.0,1.0
P5ff9cbca0f,2018,,83.0,215.0,21.94222087711123,,0.0,0.0,1.0,0.0,0.0
P61add2364f,2018,,81.0,195.0,20.895986591927464,,0.0,0.0,1.0,0.0,0.0
P6786e0dd88,2018,,80.0,225.0,24.717289909189194,3.0,0.0,0.0,1.0,1.0,0.0
P67e5a8f825,2018,,79.0,200.0,22.53067071428167,4.0,0.0,0.0,1.0,0.0,0.0
P688b157768,2018,,81.0,255.0,27.325520927905142,1.0,0.0,0.0,0.0,1.0,1.0
P6ab3598ab0,2018,,77.0,190.0,22.53048071031207,3.0,0.0,1.0,0.0,0.0,0.0
P6f990ff013,2018,,82.0,,,1.0,0.0,0.0,0.0,1.0,0.0
P75b2e5cfed,2018,,73.0,185.0,24.4075571839453,3.0,1.0,0.0,0.0,0.0,0.0
P82bbff96e6,2018,,76.0,210.0,25.561740256963894,2.0,0.0,1.0,1.0,0.0,0.0
P8ecb19c544,2018,,77.0,195.0,23.123388097425547,1.0,0.0,1.0,0.0,0.0,0.0
P8eec131338,2018,,76.0,200.0,24.344514530441806,3.0,0.0,1.0,0.0,0.0,0.0
P9106a597f3,2018,,77.0,205.0,24.3092028716525,1.0,0.0,1.0,0.0,0.0,0.0
P946b6a7bec,2018,,81.0,215.0,23.039164703920022,1.0,0.0,0.0,1.0,1.0,0.0
P9f769e6678,2018,,74.0,200.0,25.678216933497417,3.0,1.0,0.0,0.0,0.0,0.0
Pa08fe4841f,2018,,75.0,190.0,23.74812802336716,1.0,1.0,0.0,0.0,0.0,0.0
Pa129b1725d,2018,,80.0,215.0,23.618743691003008,4.0,0.0,0.0,0.0,1.0,0.0
Paa92a86ff3,2018,,78.0,205.0,23.689885572982853,3.0,1.0,1.0,0.0,0.0,0.0
Pae17b87a4a,2018,,83.0,235.0,23.983357702889016,1.0,0.0,0.0,0.0,1.0,1.0
Pbb5225b691,2018,,80.0,215.0,23.618743691003008,4.0,0.0,0.0,1.0,1.0,0.0
Pbe6b6d05a9,2018,,77.0,200.0,23.71629548453902,3.0,0.0,1.0,1.0,0.0,0.0
Pcaa6f4e965,2018,,80.0,225.0,24.717289909189194,,0.0,1.0,1.0,0.0,0.0
Pd064221ae2,2018,,85.0,225.0,21.894900403987666,1.0,0.0,0.0,0.0,0.0,1.0
Pd4282e2cb6,2018,,74.0,180.0,23.110395240147678,1.0,1.0,0.0,0.0,0.0,0.0
Pdb9cad4004,2018,,76.0,200.0,24.344514530441806,4.0,0.0,1.0,0.0,0.0,0.0
Pe581c6d22f,2018,,77.0,195.0,23.123388097425547,2.0,0.0,1.0,0.0,0.0,0.0
Peb77360d78,2018,,79.0,210.0,23.65720424999575,3.0,0.0,1.0,1.0,0.0,0.0
Pefc5241948,2018,,81.0,200.0,21.4317811199256,,0.0,0.0,1.0,0.0,0.0
Pf271325d7b,2018,,75.0,185.0,23.12317728591013,,1.0,1.0,0.0,0.0,0.0
Pf507011aa5,2018,,77.0,190.0,22.53048071031207,2.0,1.0,1.0,0.0,0.0,0.0
Pf5ec6d144b,2018,,74.0,180.0,23.110395240147678,,1.0,0.0,0.0,0.0,0.0
