pid,draft_year,was_drafted,declared_only,path,col_age,col_gp,col_mpg,col_pts36,col_reb36,col_ast36,col_stl36,col_blk36,col_usg_pct,col_ts_pct,col_efg_pct,col_ast_pct,col_tov_pct,col_orb_pct,col_drb_pct,col_stl_pct,col_blk_pct,col_fg3ar,col_ftar,col_ft_pct,col_fg3_pct,col_fg2_pct,col_ortg,col_drtg,col_adj_ortg,col_adj_drtg,col_impact,col_impact_off,col_impact_def,col_value,col_recruit_score,col_rim_fga_share,col_rim_fg_pct,col_mid_fga_share,col_mid_fg_pct,col_dunks_per40,col_games_missed,col_minutes_share,col_usage_rank_team,col_team_strength,col_usg_pct_age,col_ts_pct_age,col_ast_pct_age,col_stl_pct_age,col_blk_pct_age,col_usg_pct_role,col_ast_pct_role,col_stl_pct_role,col_blk_pct_role,col_orb_pct_role,col_ts_pct_role,col_shot_proj_3p,col_fg3a_per40,col_gl_team_rank,col_gl_share_20min,col_gl_late_minus_early_pts40,col_gl_late_minus_early_ts,col_gl_late_minus_early_mpg,col_gl_top50_games,col_gl_top50_pts40,col_gl_top50_ts,col_gl_top50_gap_pts40,col_gl_top50_gap_ts,col_gl_mean_opp_rank,col_gl_ncaa_games,col_gl_ncaa_pts40,col_gl_ncaa_ts,col_gl_game_score_sd,col_gl_game_score_cv,col_gl_best5_game_score,col_gl_worst5_game_score,col_hm_share_rim,col_hm_fg_rim,col_hm_assisted_rim,col_hm_share_2pt_j,col_hm_fg_2pt_j,col_hm_assisted_2pt_j,col_hm_share_3,col_hm_assisted_3,col_hm_putback_share,col_sc_unassisted_rim,col_sc_unassisted_3,col_sc_self_created,col_pts_pg,col_reb_pg,col_ast_pg,col_stl_pg,col_blk_pg,col_final_season,col_class_index,col_n_seasons,col_minutes_total,col_first_usg,col_usg_delta,col_final_is_current,intl_age,intl_gp,intl_minutes,intl_mpg,intl_pts36,intl_reb36,intl_ast36,intl_stl36,intl_blk36,intl_usg_pct,intl_ts_pct,intl_efg_pct,intl_ast_pct,intl_tov_pct,intl_orb_pct,intl_drb_pct,intl_fg3ar,intl_ftar,intl_ft_pct,intl_fg3_pct,intl_impact,intl_level,intl_last_level,intl_n_seasons,intl_best_level,intl_youth_pts36,intl_youth_n,hs_mcdonalds_aa,hs_jordan_brand,hs_hoop_summit,hs_recruit_rank_first,hs_recruit_rank_final,hs_recruit_rank_delta,hs_recruit_rank_points,hs_rsci_rank,pre_transferred,pre_redshirt,pre_medical_redshirt,pre_withdrew_previous_draft,pre_green_room_invite,pre_n_schools,txt_has_report,txt_words,y_early_war,y_early_war_log,y_redraft_rank,y_early_tier,y_early_tier_code,y_career_tier,y_draft_outcome,y_second_contract_aav,y_earnings_first5,y_all_star_selections,y_minutes_5yr,y_games_5yr,y_allstar_5yr,y_nba_seasons_total,y_s1_minutes,y_s1_war,y_s1_impact,y_s1_pts36,y_s1_tier_code,y_s2_minutes,y_s2_war,y_s2_impact,y_s2_pts36,y_s2_tier_code,y_s3_minutes,y_s3_war,y_s3_impact,y_s3_pts36,y_s3_tier_code,y_s4_minutes,y_s4_war,y_s4_impact,y_s4_pts36,y_s4_tier_code,y_s5_minutes,y_s5_war,y_s5_impact,y_s5_pts36,y_s5_tier_code,intl_lg_adj_pts36,intl_lg_strength,intl_prev_pts36,intl_season_gap,intl_src,intl_two_minutes,intl_two_pts36,col_basic_fill,misc_birth_month,misc_birth_q,misc_born_usa,misc_prep,prog_prev_hit_rate,prog_prev_mean_war5,prog_prev_n,traj_d_ast36,traj_d_blk36,traj_d_fg,traj_d_fg3,traj_d_ft,traj_d_mpg,traj_d_pts36,traj_d_reb36,traj_d_stl36,traj_last_gp,traj_last_is_peak,traj_last_mpg,traj_last_pts36,traj_mpg_growth,traj_n_seasons,traj_path,traj_slope_mpg,traj_slope_pts36,traj_years_span,tv_adjoe,tv_adrtg,tv_age_exact,tv_ast_pct,tv_ast_tov,tv_birth_month,tv_bpm,tv_bpm_is_peak,tv_d_adjoe,tv_d_adrtg,tv_d_ast_pct,tv_d_bpm,tv_d_efg,tv_d_ftr,tv_d_min_per,tv_d_ortg,tv_d_ts,tv_d_usg,tv_dbpm,tv_dgbpm,tv_dporpag,tv_drb,tv_drtg,tv_dunk_share,tv_dunks_pg,tv_efg,tv_first_bpm,tv_ftr,tv_gap,tv_gbpm,tv_gp,tv_home_intl,tv_home_state_code,tv_mid_pct,tv_mid_share,tv_min_per,tv_mp,tv_obpm,tv_ogbpm,tv_orb,tv_ortg,tv_pfr,tv_porpag,tv_pts,tv_rec_rank,tv_rim_pct,tv_rim_share,tv_role,tv_seasons,tv_slope_bpm,tv_stops,tv_three_share,tv_to_pct,tv_ts,tv_usg,tv_yr,txt_athlete,txt_athlete_per1k,txt_breakout,txt_breakout_per1k,txt_character,txt_character_per1k,txt_defender,txt_defender_per1k,txt_exists,txt_hype,txt_hype_per1k,txt_injury,txt_injury_per1k,txt_left,txt_left_per1k,txt_national,txt_national_per1k,txt_nba_family,txt_nba_family_per1k,txt_negative,txt_negative_per1k,txt_playmaker,txt_playmaker_per1k,txt_positive,txt_positive_per1k,txt_prep,txt_prep_per1k,txt_pro_family,txt_pro_family_per1k,txt_projected_pick,txt_refs,txt_sections,txt_shooter,txt_shooter_per1k,txt_size,txt_size_bytes,txt_size_per1k,txt_tone,txt_transfer,txt_transfer_per1k,wp_created_days_before,wp_editors_90d,wp_editors_pre,wp_exists,wp_revs_365d,wp_revs_90d,wp_revs_pre,wp_size_pre,mock_best,mock_delta,mock_delta_late,mock_first,mock_first_days,mock_last,mock_last_days,mock_listed,mock_mean,mock_share,mock_snaps,mock_std,mock_worst,ts_coach_prev_hit_rate,ts_coach_prev_mean_war5,ts_coach_prev_n,ts_conf_champ,ts_in_ncaa,ts_ncaa_round,ts_win_pct,tv_conf_tier,tv_ht_growth,tv_jersey,tv_mates_best_bpm,tv_mates_bpm_sum,tv_mates_drafted,tv_star_mate_minshare,tv_team_adjde,tv_team_adjoe,tv_team_barthag,tv_team_losses,tv_team_ncsos,tv_team_rank,tv_team_sos,tv_team_wins,tv_team_tempo,gt_class_pct,gt_days_above10,gt_last30_ratio,gt_peak_ratio,gt_ratio,gt_topic,gt_trend,gt_zero_share,rsci_avg,rsci_best,rsci_chg,rsci_dev,rsci_frac_ranked,rsci_hs_height_in,rsci_hs_pos,rsci_hs_to_pro,rsci_n_ranked,rsci_n_services,rsci_prep_5th,rsci_range,rsci_rank,rsci_std,rsci_top100,rsci_total_norm,rsci_worst,rsci_years_to_draft,f50_peer_sd_usage,f50_peer_rank_usage,f50_peer_sd_ts,f50_peer_rank_ts,f50_peer_sd_ast,f50_peer_rank_ast,f50_peer_sd_tov,f50_peer_rank_tov,f50_peer_sd_orb,f50_peer_rank_orb,f50_peer_sd_drb,f50_peer_rank_drb,f50_peer_sd_stl,f50_peer_rank_stl,f50_peer_sd_blk,f50_peer_rank_blk,f50_team_share_fta,f50_team_share_three_a,f50_team_share_rim_a,f50_team_share_dunk_a,f50_team_share_ftm,f50_team_share_three_m,f50_peer_three_diet,f50_peer_rim_diet,f50_peer_defense_density,f50_peer_creation_density,f50_minutes_concentration,f50_usage_concentration,f50_career_slope_two_p,f50_career_slope_three_p,f50_career_slope_ftp,f50_career_slope_ftr,f50_career_slope_ast_tov,f50_career_slope_orb,f50_career_slope_drb,f50_career_slope_minutes,f50_career_slope_ts,f50_career_slope_usage,f50_posterior_ft,f50_posterior_three,f50_posterior_rim,f50_posterior_mid,f50_posterior_dunk,f50_posterior_two,f50_nondunk_rim_pct,f50_rim_ft_pressure,f50_perimeter_ft_agreement,f50_assist_usage_efficiency,f50_balanced_stocks,f50_foul_adjusted_rebounds,vcmb_height_without_shoes_in,vcmb_height_with_shoes_in,vcmb_weight_lb,vcmb_wingspan_in,vcmb_standing_reach_in,vcmb_body_fat_pct,vcmb_hand_length_in,vcmb_hand_width_in,vcmb_standing_vertical_in,vcmb_max_vertical_in,vcmb_lane_agility_s,vcmb_modified_lane_agility_s,vcmb_three_quarter_sprint_s,vcmb_bench_press_reps,vcmb_bmi_kg_m2,vcmb_wingspan_minus_height_in,vcmb_spot_15ft_made,vcmb_spot_15ft_attempted,vcmb_spot_15ft_pct,vcmb_spot_college3_made,vcmb_spot_college3_attempted,vcmb_spot_college3_pct,vcmb_spot_nba3_made,vcmb_spot_nba3_attempted,vcmb_spot_nba3_pct,vcmb_off_dribble_15ft_made,vcmb_off_dribble_15ft_attempted,vcmb_off_dribble_15ft_pct,vcmb_off_dribble_college3_made,vcmb_off_dribble_college3_attempted,vcmb_off_dribble_college3_pct,vcmb_on_move_15ft_made,vcmb_on_move_15ft_attempted,vcmb_on_move_15ft_pct,vcmb_on_move_college3_made,vcmb_on_move_college3_attempted,vcmb_on_move_college3_pct,vcons_mock_mean_rank,vcons_mock_best_rank,vcons_mock_rank_range,vcons_mock_n_sources,vmb_age_reported_years,vmb_listed_height_in,vmb_listed_weight_lb,vmb_listed_bmi,vmb_college_class_year,vmb_position_pg,vmb_position_sg,vmb_position_sf,vmb_position_pf,vmb_position_c,bio_age_src,bio_age_at_draft,bio_height_src,bio_height_in,bio_weight_lb,bio_pos_src,bio_pos_code,bio_combine_height_in,bio_combine_weight_lb,bio_combine_wingspan_in,bio_combine_reach_in,bio_combine_body_fat_pct,bio_combine_hand_length_in,bio_combine_hand_width_in,bio_combine_vertical_standing_in,bio_combine_vertical_max_in,bio_combine_lane_agility_s,bio_combine_sprint_s,bio_combine_bench_reps,bio_combine_wingspan_minus_height_in,bio_bmi_proxy,bio_country_usa,cons_mock_consensus_rank,cons_mock_best_rank,cons_mock_n_sources,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042,cgd_ast_pg,cgd_blk_pg,cgd_drb_pg,cgd_ft_a_pg,cgd_ft_m_pg,cgd_observed_gp,cgd_orb_pg,cgd_pf_pg,cgd_points_pg,cgd_stl_pg,cgd_three_a_pg,cgd_three_m_pg,cgd_tov_pg,cgd_two_a_pg,cgd_two_m_pg,tctx_assists_per_made_fg,tctx_blocks_per_opponent_fga,tctx_defensive_rebound_share,tctx_efg,tctx_efg_margin,tctx_ft_attempts_per_fga,tctx_margin_pg,tctx_offensive_rebound_share,tctx_opponent_assists_per_made_fg,tctx_opponent_efg,tctx_opponent_ft_attempts_per_fga,tctx_opponent_points_pg,tctx_opponent_shot_attempts_pg,tctx_opponent_three_attempt_share,tctx_opponent_turnovers_per_fga,tctx_points_pg,tctx_shot_attempts_pg,tctx_steals_per_opponent_turnover,tctx_three_attempt_share,tctx_turnovers_per_fga
P58604dcdcf,2017,0,0,other,,37.0,32.4,15.556,7.333,3.0,0.889,0.444,,,,,,,,,,,,0.587,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,0,,0.102048089,0.0972,62.0,bust_track,1.0,cup_of_coffee,undrafted,,,0.0,122.0,9.0,0.0,1,122.0,0.102048089,-0.993025951,8.297540983606558,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,12.0,4.0,1.0,0.0,0.167,4.961,6.0,0.017,0.047,0.089,0.021,-0.149,-3.8,-0.058,1.565,-0.205,37.0,0.0,32.4,15.556,15.0,4.0,1.0,4.83,0.092,3.0,120.674,91.6436,22.52,16.8,1.58730244,12.0,5.21649,0.0,3.613,-2.923,-1.4,0.518,7.3,-0.5,-9.9,5.5,2.22,-2.0,2.09939,1.74379,4.23594,16.5,97.2899,0.161,0.649,48.5,3.99955,58.4,0.0,5.54096,37.0,0.0,35.0,0.3478,0.411,80.0,32.4324,3.11709,3.79717,8.0,109.1,2.2,3.65128,13.973,72.8,0.6335,0.411,5.0,4.0,-0.17,206.663,0.179,13.0,51.37,24.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.0,7.0,37.0,1.0,37.0,15.0,91.0,5207.0,,,,,,,,,,,,,,,,0.0,0.0,1.0,3.0,0.73,3.0,1.0,10.0,13.49,36.16,0.0,0.754,93.0862376253504,115.32829868110974,0.9215755883947558,10.0,0.5191273147570545,19.0,0.7095080259204923,27.0,,0.897,0.0,0.0,0.02,0.0057,0.0,0.928,0.971,,,,,,,,,,,,,,,,,,,5.545695277594673,0.9285714285714286,6.910439871187099,0.6428571428571429,5.774370612132132,0.7857142857142857,4.080948648142181,0.4642857142857143,4.757538857022208,0.4285714285714285,6.452668843166481,0.7857142857142857,1.1288645472726342,0.4285714285714285,1.5965623326488338,0.5,0.3271692745376955,0.0887198986058301,0.2061459667093469,0.3023255813953488,0.2980132450331126,0.07773851590106,0.4248076640838565,0.3554923785821327,4.271476111243165,0.803151929747784,0.1166019659554714,0.1377333446453335,-0.0206999999999933,0.0839000000000118,-0.0001999999999794,-7.240000000001148,0.2129254479999978,0.2200000000000944,0.809999999999919,11.7500000000004,-1.905999999998886,0.0199999999994891,0.596,0.325,0.6282722513089005,0.3560209424083769,0.9166666666666666,0.489010989010989,0.5777777777777777,0.5294830371567043,0.1058883248730964,0.5643243243243243,1.348148148148148,7.65625,78.25,79.5,254.2,87.25,104.5,11.5,8.75,10.0,29.0,33.5,11.81,2.94,3.27,16.0,29.18805534718522,9.0,,,,13.0,25.0,0.52,13.0,25.0,0.52,8.0,18.0,0.4444444444444444,,,,12.0,32.0,0.375,,,,,,,,,,,,,,,,,,0,,2,79.5,254.2,0,,78.25,254.2,87.25,104.5,11.5,8.75,10.0,29.0,33.5,11.81,3.27,16.0,9.0,29.185166736416623,1.0,,,,16.8,2.7027,1.58730244,1.3,0.3784,16.5,4.4054,26.0,24.0,48.5,0.4879999999999999,324.0,158.0,0.314,70.0,22.0,2.2,0.5869999999999999,58.4,37.0,161.0,80.0,32.4324,8.0,2.2162,13.973,161.0,102.0,1.4,0.7568,0.1776649746192892,13.0,51.37,24.9,1.2,0.84375,3.1946991960762925,0.0671299999999998,,,,,0.0199999999994891,0.6282722513089005,2.702702702702702,0.3783783783783784,4.405405405405405,6.216216216216216,3.6486486486486487,37.0,2.216216216216216,1.8108108108108107,13.972972972972974,0.7567567567567568,1.891891891891892,0.5945945945945946,1.7027027027027026,8.756756756756756,4.27027027027027,0.518022657054583,0.0657300551931761,0.7414910858995137,0.5208333333333333,0.0454193845124603,0.3291198501872659,10.0,0.3589743589743589,0.4574209245742092,0.475413948820873,0.2804816859006522,62.37837837837838,53.86486486486486,0.3346713497240341,0.2368289011540391,72.37837837837837,57.729729729729726,0.5275423728813559,0.3693820224719101,0.1924157303370786
P379acc01ca,2004,0,0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,0,,-0.056497718,0.0,40.0,bust_track,1.0,cup_of_coffee,undrafted,,,0.0,116.0,10.0,0.0,1,116.0,-0.056497718,-3.696731341,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P16f60c6002,2016,0,0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,0,,0.003804261,0.0038,43.0,bust_track,1.0,cup_of_coffee,undrafted,,,0.0,287.0,30.0,0.0,1,287.0,0.003804261,-2.709971934,11.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,12.0,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,135.549,97.6484,23.5,9.9,1.2727707,12.0,7.57057,1.0,9.922,1.048,-4.0,1.463,3.2,20.1,-0.8,8.5,4.94,0.0,0.974087,1.8583,3.66956,9.2,104.393,0.254,0.743,58.4,4.13128,54.4,0.0,7.99027,35.0,0.0,43.0,0.4141,0.282,81.9,32.8857,6.59649,6.13197,2.1,126.7,2.2,5.41575,16.2857,91.2,0.7018,0.325,4.0,4.0,1.485,179.448,0.393,10.9,64.52,21.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.394,3.0,1.0,10.0,9.74,39.61,1.0,0.751,97.69477291645234,120.32363609207536,0.916512269397739,8.0,0.5953812723747626,14.0,0.7436332984447275,27.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,41.0,-5.0,8.2,1.0,77.0,2.0,0.0,5.0,5.0,0.0,19.0,48.0,7.31,1.0,0.5251,60.0,5.0,4.596420050946848,0.6363636363636364,5.610581045270849,0.8181818181818182,9.5727517360238,0.6363636363636364,3.734110084199733,0.0909090909090909,3.969139329229301,0.1818181818181818,6.236163671959502,0.4545454545454545,0.8896439773565258,0.6363636363636364,1.2736856059849495,0.2727272727272727,0.2474093264248704,0.2146189735614307,0.1664233576642335,0.2735849056603773,0.2768166089965398,0.2323651452282157,0.304576906891477,0.383933034072397,3.860837320574162,0.6819360692703021,0.1229289666695091,0.1312123469512793,0.0185999999999966,0.0268999999999979,0.0161000000000007,0.8600000000002807,0.2137404099999818,-0.7799999999999703,0.1000000000000195,5.179999999999729,2.55999999999978,-0.1599999999998495,0.8246445497630331,0.3882978723404255,0.6805555555555556,0.4108527131782946,0.8974358974358975,0.5573122529644269,0.6352941176470588,0.4552225082751012,0.3242192246931583,0.3973378378378379,1.1259259259259258,3.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,59.0,,1.0,23.4,78.0,198.0,22.880962650978564,4.0,0.0,1.0,0.0,0.0,0.0,1,23.4,1,78.0,198.0,1,2.0,,,,,,,,,,,,,,,,59.0,59.0,1.0,9.9,1.6,1.2727707,0.8,0.2571,9.2,2.6571,29.0,26.0,58.4,0.568,213.0,121.0,0.406,138.0,56.0,2.2,0.8379999999999999,54.4,35.0,99.0,81.9,32.8857,2.1,0.5429,16.2857,114.0,80.0,1.9,1.0286,0.3931623931623931,10.9,64.52,21.2,0.8319327731092437,0.84375,4.405781121759281,0.1742399999999998,,,,,-0.1599999999998495,0.6805555555555555,1.6,0.2571428571428571,2.657142857142857,5.457142857142857,4.571428571428571,35.0,0.5428571428571428,1.7714285714285714,16.285714285714285,1.0285714285714285,3.942857142857143,1.6,1.2571428571428571,6.085714285714285,3.4571428571428573,0.4829106945975744,0.0632470119521912,0.7053571428571429,0.5422163588390501,0.0591486297553848,0.4073878627968337,7.828571428571429,0.3010948905109489,0.4601156069364161,0.4830677290836653,0.2908366533864542,67.4,57.371428571428574,0.3042828685258964,0.2011952191235059,75.22857142857143,54.142857142857146,0.5321782178217822,0.3393139841688654,0.2021108179419525
P267f5baf8e,2008,0,0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,0,,-0.093271736,0.0,48.0,bust_track,1.0,cup_of_coffee,undrafted,,,0.0,28.0,10.0,0.0,1,28.0,-0.093271736,-8.89977849,8.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.0,10.0,71.0,1.0,89.0,23.0,138.0,5346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8955b1a9c4,2000,0,0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,0,,-0.211918477,0.0,47.0,bust_track,1.0,fringe,undrafted,,,0.0,1256.0,137.0,0.0,5,38.0,-0.037943014,-4.009077512,24.4,0.0,600.0,0.531772753,-1.14963898,19.9,1.0,412.0,-0.602875998,-5.606074984,17.4,0.0,114.0,-0.116524156,-4.563958756,16.863157894736844,0.0,92.0,0.013651938,-2.458622777,18.5,0.0,,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P099a8d0c1c,2005,1,0,college_2008plus,20.42,35.0,36.4,20.205494505494507,12.065934065934066,2.314285714285714,0.9593406593406594,1.83956043956044,27.6,65.7,63.0,17.5,11.5,10.0,20.8,1.8,6.0,0.0551876379690949,0.4589999999999999,0.692,0.36,0.636,,,,,,,,,,,,,,,0.0,0.182,1.0,0.0,,,,,,96.0,94.0,54.0,91.0,80.0,97.0,0.516,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.43,12.2,2.34,0.97,1.86,2005.0,2.0,2.0,1274.0,,,1.0,18.61,8.0,269.0,33.625,28.104089219330856,18.2007434944238,2.676579925650558,1.204460966542751,1.6059479553903346,24.9671375464684,65.4,60.546875,,,,,0.1015625,0.578125,0.7432432432432432,0.3846153846153846,36.125,1.0,1.0,1.0,1.0,28.104089219330856,1.0,0,0,0,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1,551.0,18.22398598,2.9562,6.0,star_track,4.0,semi_star,met_expectations,13000000.0,30292310.0,0.0,10679.0,331.0,0.0,14,2348.0,4.796840181,0.999526424,12.9,2.0,2258.0,1.464955386,-1.474616753,14.0,1.0,2720.0,2.333524877,-1.061692057,16.2,1.0,1124.0,2.438516624,1.508386075,14.599999999999998,3.0,2229.0,7.190148912,3.610125094,19.3,4.0,8.4312,0.3,,2.0,0.0,,,0.0,5.0,2.0,0.0,0.0,,,0.0,-0.24,0.415,0.043,-0.004,0.052,4.6,6.18,0.825,0.555,35.0,1.0,35.0,20.983,4.6,2.0,1.0,4.6,6.18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.815,1.0,1.815,0.0,0.0,2.0,3.63,1.0,3.0,5.445,0.0,0.0,0.0,0.0,2.0,3.63,0.0,0.0,0.0,0.0,2.0,3.63,4.0,7.26,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,3.63,0.0,3892.0,0.0,0.571,0.0,0.0,133.0,4.0,4.0,1.0,24.0,14.0,24.0,3892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,84.25,250.6,87.0,110.5,,,,27.5,33.5,12.06,,3.51,13.0,25.57544442699569,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.57,2,84.25,250.6,0,6.0,83.0,250.6,87.0,110.5,,,,27.5,33.5,12.06,3.51,13.0,4.0,25.572913340107416,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
